time (s),Vout (V)
280.6E-6,81.82E-6
280.6E-6,81.83E-6
280.7E-6,81.84E-6
280.8E-6,81.86E-6
280.9E-6,81.88E-6
281.0E-6,81.90E-6
281.0E-6,81.93E-6
281.1E-6,81.96E-6
281.2E-6,82.00E-6
281.3E-6,82.04E-6
281.3E-6,82.08E-6
281.4E-6,82.13E-6
281.5E-6,82.18E-6
281.6E-6,82.24E-6
281.7E-6,82.30E-6
281.7E-6,82.36E-6
281.8E-6,82.43E-6
281.9E-6,82.50E-6
282.0E-6,82.58E-6
282.0E-6,82.65E-6
282.1E-6,82.74E-6
282.2E-6,82.83E-6
282.3E-6,82.92E-6
282.4E-6,83.01E-6
282.4E-6,83.11E-6
282.5E-6,83.22E-6
282.6E-6,83.32E-6
282.7E-6,83.44E-6
282.8E-6,83.55E-6
282.8E-6,83.67E-6
282.9E-6,83.80E-6
283.0E-6,83.92E-6
283.1E-6,84.06E-6
283.1E-6,84.20E-6
283.2E-6,84.34E-6
283.3E-6,84.48E-6
283.4E-6,84.63E-6
283.5E-6,84.79E-6
283.5E-6,84.95E-6
283.6E-6,85.11E-6
283.7E-6,85.28E-6
283.8E-6,85.45E-6
283.8E-6,85.63E-6
283.9E-6,85.81E-6
284.0E-6,86.00E-6
284.1E-6,86.19E-6
284.2E-6,86.38E-6
284.2E-6,86.59E-6
284.3E-6,86.79E-6
284.4E-6,87.00E-6
284.5E-6,87.22E-6
284.5E-6,87.44E-6
284.6E-6,87.66E-6
284.7E-6,87.89E-6
284.8E-6,88.13E-6
284.9E-6,88.37E-6
284.9E-6,88.61E-6
285.0E-6,88.86E-6
285.1E-6,89.12E-6
285.2E-6,89.38E-6
285.2E-6,89.65E-6
285.3E-6,89.92E-6
285.4E-6,90.20E-6
285.5E-6,90.48E-6
285.6E-6,90.77E-6
285.6E-6,91.07E-6
285.7E-6,91.37E-6
285.8E-6,91.67E-6
285.9E-6,91.99E-6
285.9E-6,92.31E-6
286.0E-6,92.63E-6
286.1E-6,92.96E-6
286.2E-6,93.30E-6
286.3E-6,93.64E-6
286.3E-6,93.99E-6
286.4E-6,94.35E-6
286.5E-6,94.71E-6
286.6E-6,95.08E-6
286.6E-6,95.45E-6
286.7E-6,95.83E-6
286.8E-6,96.22E-6
286.9E-6,96.62E-6
287.0E-6,97.02E-6
287.0E-6,97.43E-6
287.1E-6,97.85E-6
287.2E-6,98.28E-6
287.3E-6,98.71E-6
287.4E-6,99.15E-6
287.4E-6,99.60E-6
287.5E-6,100.1E-6
287.6E-6,100.5E-6
287.7E-6,101.0E-6
287.7E-6,101.5E-6
287.8E-6,102.0E-6
287.9E-6,102.4E-6
288.0E-6,103.0E-6
288.1E-6,103.5E-6
288.1E-6,104.0E-6
288.2E-6,104.5E-6
288.3E-6,105.1E-6
288.4E-6,105.6E-6
288.4E-6,106.2E-6
288.5E-6,106.7E-6
288.6E-6,107.3E-6
288.7E-6,107.9E-6
288.8E-6,108.5E-6
288.8E-6,109.1E-6
288.9E-6,109.7E-6
289.0E-6,110.3E-6
289.1E-6,111.0E-6
289.1E-6,111.6E-6
289.2E-6,112.3E-6
289.3E-6,112.9E-6
289.4E-6,113.6E-6
289.5E-6,114.3E-6
289.5E-6,115.0E-6
289.6E-6,115.7E-6
289.7E-6,116.5E-6
289.8E-6,117.2E-6
289.8E-6,117.9E-6
289.9E-6,118.7E-6
290.0E-6,119.5E-6
290.1E-6,120.3E-6
290.2E-6,121.1E-6
290.2E-6,121.9E-6
290.3E-6,122.7E-6
290.4E-6,123.5E-6
290.5E-6,124.4E-6
290.5E-6,125.3E-6
290.6E-6,126.1E-6
290.7E-6,127.0E-6
290.8E-6,128.0E-6
290.9E-6,128.9E-6
290.9E-6,129.8E-6
291.0E-6,130.8E-6
291.1E-6,131.8E-6
291.2E-6,132.7E-6
291.3E-6,133.8E-6
291.3E-6,134.8E-6
291.4E-6,135.8E-6
291.5E-6,136.9E-6
291.6E-6,137.9E-6
291.6E-6,139.0E-6
291.7E-6,140.1E-6
291.8E-6,141.3E-6
291.9E-6,142.4E-6
292.0E-6,143.6E-6
292.0E-6,144.8E-6
292.1E-6,146.0E-6
292.2E-6,147.2E-6
292.3E-6,148.5E-6
292.3E-6,149.7E-6
292.4E-6,151.0E-6
292.5E-6,152.3E-6
292.6E-6,153.7E-6
292.7E-6,155.0E-6
292.7E-6,156.4E-6
292.8E-6,157.8E-6
292.9E-6,159.2E-6
293.0E-6,160.6E-6
293.0E-6,162.1E-6
293.1E-6,163.6E-6
293.2E-6,165.1E-6
293.3E-6,166.7E-6
293.4E-6,168.3E-6
293.4E-6,169.9E-6
293.5E-6,171.5E-6
293.6E-6,173.1E-6
293.7E-6,174.8E-6
293.7E-6,176.5E-6
293.8E-6,178.3E-6
293.9E-6,180.0E-6
294.0E-6,181.8E-6
294.1E-6,183.7E-6
294.1E-6,185.5E-6
294.2E-6,187.4E-6
294.3E-6,189.3E-6
294.4E-6,191.3E-6
294.4E-6,193.3E-6
294.5E-6,195.3E-6
294.6E-6,197.4E-6
294.7E-6,199.5E-6
294.8E-6,201.6E-6
294.8E-6,203.7E-6
294.9E-6,205.9E-6
295.0E-6,208.2E-6
295.1E-6,210.5E-6
295.2E-6,212.8E-6
295.2E-6,215.1E-6
295.3E-6,217.5E-6
295.4E-6,220.0E-6
295.5E-6,222.5E-6
295.5E-6,225.0E-6
295.6E-6,227.5E-6
295.7E-6,230.2E-6
295.8E-6,232.8E-6
295.9E-6,235.5E-6
295.9E-6,238.3E-6
296.0E-6,241.1E-6
296.1E-6,243.9E-6
296.2E-6,246.8E-6
296.2E-6,249.7E-6
296.3E-6,252.7E-6
296.4E-6,255.8E-6
296.5E-6,258.9E-6
296.6E-6,262.0E-6
296.6E-6,265.2E-6
296.7E-6,268.5E-6
296.8E-6,271.8E-6
296.9E-6,275.2E-6
296.9E-6,278.6E-6
297.0E-6,282.1E-6
297.1E-6,285.7E-6
297.2E-6,289.3E-6
297.3E-6,293.0E-6
297.3E-6,296.7E-6
297.4E-6,300.5E-6
297.5E-6,304.4E-6
297.6E-6,308.3E-6
297.6E-6,312.3E-6
297.7E-6,316.4E-6
297.8E-6,320.6E-6
297.9E-6,324.8E-6
298.0E-6,329.1E-6
298.0E-6,333.5E-6
298.1E-6,337.9E-6
298.2E-6,342.4E-6
298.3E-6,347.0E-6
298.3E-6,351.7E-6
298.4E-6,356.5E-6
298.5E-6,361.3E-6
298.6E-6,366.3E-6
298.7E-6,371.3E-6
298.7E-6,376.4E-6
298.8E-6,381.6E-6
298.9E-6,386.9E-6
299.0E-6,392.3E-6
299.1E-6,397.7E-6
299.1E-6,403.3E-6
299.2E-6,409.0E-6
299.3E-6,414.7E-6
299.4E-6,420.6E-6
299.4E-6,426.6E-6
299.5E-6,432.6E-6
299.6E-6,438.8E-6
299.7E-6,445.1E-6
299.8E-6,451.5E-6
299.8E-6,458.0E-6
299.9E-6,464.6E-6
300.0E-6,471.3E-6
300.1E-6,478.2E-6
300.1E-6,485.2E-6
300.2E-6,492.3E-6
300.3E-6,499.5E-6
300.4E-6,506.8E-6
300.5E-6,514.3E-6
300.5E-6,521.9E-6
300.6E-6,529.6E-6
300.7E-6,537.5E-6
300.8E-6,545.5E-6
300.8E-6,553.7E-6
300.9E-6,562.0E-6
301.0E-6,570.4E-6
301.1E-6,579.0E-6
301.2E-6,587.7E-6
301.2E-6,596.6E-6
301.3E-6,605.6E-6
301.4E-6,614.8E-6
301.5E-6,624.2E-6
301.5E-6,633.7E-6
301.6E-6,643.4E-6
301.7E-6,653.2E-6
301.8E-6,663.3E-6
301.9E-6,673.5E-6
301.9E-6,683.9E-6
302.0E-6,694.4E-6
302.1E-6,705.2E-6
302.2E-6,716.1E-6
302.2E-6,727.2E-6
302.3E-6,738.6E-6
302.4E-6,750.1E-6
302.5E-6,761.8E-6
302.6E-6,773.7E-6
302.6E-6,785.9E-6
302.7E-6,798.2E-6
302.8E-6,810.8E-6
302.9E-6,823.6E-6
303.0E-6,836.6E-6
303.0E-6,849.8E-6
303.1E-6,863.3E-6
303.2E-6,877.0E-6
303.3E-6,891.0E-6
303.3E-6,905.2E-6
303.4E-6,919.6E-6
303.5E-6,934.3E-6
303.6E-6,949.3E-6
303.7E-6,964.5E-6
303.7E-6,980.0E-6
303.8E-6,995.8E-6
303.9E-6,1.012E-3
304.0E-6,1.028E-3
304.0E-6,1.045E-3
304.1E-6,1.062E-3
304.2E-6,1.079E-3
304.3E-6,1.096E-3
304.4E-6,1.114E-3
304.4E-6,1.132E-3
304.5E-6,1.151E-3
304.6E-6,1.170E-3
304.7E-6,1.189E-3
304.7E-6,1.208E-3
304.8E-6,1.228E-3
304.9E-6,1.248E-3
305.0E-6,1.269E-3
305.1E-6,1.290E-3
305.1E-6,1.311E-3
305.2E-6,1.333E-3
305.3E-6,1.355E-3
305.4E-6,1.378E-3
305.4E-6,1.400E-3
305.5E-6,1.424E-3
305.6E-6,1.448E-3
305.7E-6,1.472E-3
305.8E-6,1.496E-3
305.8E-6,1.521E-3
305.9E-6,1.547E-3
306.0E-6,1.573E-3
306.1E-6,1.599E-3
306.1E-6,1.626E-3
306.2E-6,1.654E-3
306.3E-6,1.682E-3
306.4E-6,1.710E-3
306.5E-6,1.740E-3
306.5E-6,1.769E-3
306.6E-6,1.799E-3
306.7E-6,1.830E-3
306.8E-6,1.861E-3
306.9E-6,1.893E-3
306.9E-6,1.926E-3
307.0E-6,1.959E-3
307.1E-6,1.993E-3
307.2E-6,2.027E-3
307.2E-6,2.062E-3
307.3E-6,2.098E-3
307.4E-6,2.134E-3
307.5E-6,2.172E-3
307.6E-6,2.210E-3
307.6E-6,2.248E-3
307.7E-6,2.288E-3
307.8E-6,2.328E-3
307.9E-6,2.369E-3
307.9E-6,2.411E-3
308.0E-6,2.454E-3
308.1E-6,2.497E-3
308.2E-6,2.542E-3
308.3E-6,2.587E-3
308.3E-6,2.633E-3
308.4E-6,2.681E-3
308.5E-6,2.729E-3
308.6E-6,2.778E-3
308.6E-6,2.828E-3
308.7E-6,2.880E-3
308.8E-6,2.932E-3
308.9E-6,2.986E-3
309.0E-6,3.041E-3
309.0E-6,3.097E-3
309.1E-6,3.154E-3
309.2E-6,3.212E-3
309.3E-6,3.272E-3
309.3E-6,3.333E-3
309.4E-6,3.396E-3
309.5E-6,3.460E-3
309.6E-6,3.525E-3
309.7E-6,3.592E-3
309.7E-6,3.661E-3
309.8E-6,3.731E-3
309.9E-6,3.802E-3
310.0E-6,3.876E-3
310.0E-6,3.951E-3
310.1E-6,4.028E-3
310.2E-6,4.107E-3
310.3E-6,4.188E-3
310.4E-6,4.271E-3
310.4E-6,4.356E-3
310.5E-6,4.444E-3
310.6E-6,4.533E-3
310.7E-6,4.625E-3
310.8E-6,4.720E-3
310.8E-6,4.817E-3
310.9E-6,4.916E-3
311.0E-6,5.018E-3
311.1E-6,5.124E-3
311.1E-6,5.232E-3
311.2E-6,5.343E-3
311.3E-6,5.457E-3
311.4E-6,5.575E-3
311.5E-6,5.696E-3
311.5E-6,5.821E-3
311.6E-6,5.950E-3
311.7E-6,6.082E-3
311.8E-6,6.219E-3
311.8E-6,6.360E-3
311.9E-6,6.506E-3
312.0E-6,6.657E-3
312.1E-6,6.812E-3
312.2E-6,6.973E-3
312.2E-6,7.140E-3
312.3E-6,7.312E-3
312.4E-6,7.490E-3
312.5E-6,7.675E-3
312.5E-6,7.867E-3
312.6E-6,8.065E-3
312.7E-6,8.272E-3
312.8E-6,8.486E-3
312.9E-6,8.709E-3
312.9E-6,8.941E-3
313.0E-6,9.182E-3
313.1E-6,9.433E-3
313.2E-6,9.695E-3
313.2E-6,9.968E-3
313.3E-6,10.25E-3
313.4E-6,10.55E-3
313.5E-6,10.86E-3
313.6E-6,11.19E-3
313.6E-6,11.53E-3
313.7E-6,11.89E-3
313.8E-6,12.27E-3
313.9E-6,12.66E-3
313.9E-6,13.08E-3
314.0E-6,13.52E-3
314.1E-6,13.98E-3
314.2E-6,14.46E-3
314.3E-6,14.98E-3
314.3E-6,15.52E-3
314.4E-6,16.10E-3
314.5E-6,16.70E-3
314.6E-6,17.35E-3
314.7E-6,18.03E-3
314.7E-6,18.76E-3
314.8E-6,19.53E-3
314.9E-6,20.35E-3
315.0E-6,21.22E-3
315.0E-6,22.15E-3
315.1E-6,23.14E-3
315.2E-6,24.19E-3
315.3E-6,25.32E-3
315.4E-6,26.51E-3
315.4E-6,27.78E-3
315.5E-6,29.13E-3
315.6E-6,30.57E-3
315.7E-6,32.09E-3
315.7E-6,33.70E-3
315.8E-6,35.39E-3
315.9E-6,37.16E-3
316.0E-6,39.02E-3
316.1E-6,40.96E-3
316.1E-6,42.96E-3
316.2E-6,45.02E-3
316.3E-6,47.13E-3
316.4E-6,49.28E-3
316.4E-6,51.45E-3
316.5E-6,53.63E-3
316.6E-6,55.81E-3
316.7E-6,57.97E-3
316.8E-6,60.10E-3
316.8E-6,62.19E-3
316.9E-6,64.22E-3
317.0E-6,66.19E-3
317.1E-6,68.09E-3
317.1E-6,69.90E-3
317.2E-6,71.62E-3
317.3E-6,73.24E-3
317.4E-6,74.76E-3
317.5E-6,76.16E-3
317.5E-6,77.45E-3
317.6E-6,78.62E-3
317.7E-6,79.67E-3
317.8E-6,80.58E-3
317.8E-6,81.35E-3
317.9E-6,81.97E-3
318.0E-6,82.45E-3
318.1E-6,82.76E-3
318.2E-6,82.90E-3
318.2E-6,82.86E-3
318.3E-6,82.63E-3
318.4E-6,82.20E-3
318.5E-6,81.55E-3
318.6E-6,80.68E-3
318.6E-6,79.55E-3
318.7E-6,78.13E-3
318.8E-6,76.33E-3
318.9E-6,74.04E-3
318.9E-6,71.04E-3
319.0E-6,67.04E-3
319.1E-6,61.44E-3
319.2E-6,53.24E-3
319.3E-6,41.02E-3
319.3E-6,24.32E-3
319.4E-6,8.924E-3
319.5E-6,2.200E-3
319.6E-6,605.9E-6
319.6E-6,319.3E-6
319.7E-6,269.6E-6
319.8E-6,260.2E-6
319.9E-6,255.0E-6
320.0E-6,249.9E-6
320.0E-6,244.8E-6
320.1E-6,239.7E-6
320.2E-6,234.8E-6
320.3E-6,230.1E-6
320.3E-6,225.7E-6
320.4E-6,221.4E-6
320.5E-6,217.2E-6
320.6E-6,213.3E-6
320.7E-6,209.5E-6
320.7E-6,205.9E-6
320.8E-6,202.4E-6
320.9E-6,199.0E-6
321.0E-6,195.7E-6
321.0E-6,192.6E-6
321.1E-6,189.6E-6
321.2E-6,186.7E-6
321.3E-6,183.8E-6
321.4E-6,181.1E-6
321.4E-6,178.5E-6
321.5E-6,176.0E-6
321.6E-6,173.5E-6
321.7E-6,171.1E-6
321.7E-6,168.8E-6
321.8E-6,166.6E-6
321.9E-6,164.5E-6
322.0E-6,162.4E-6
322.1E-6,160.3E-6
322.1E-6,158.4E-6
322.2E-6,156.5E-6
322.3E-6,154.6E-6
322.4E-6,152.8E-6
322.5E-6,151.1E-6
322.5E-6,149.4E-6
322.6E-6,147.7E-6
322.7E-6,146.1E-6
322.8E-6,144.6E-6
322.8E-6,143.1E-6
322.9E-6,141.6E-6
323.0E-6,140.2E-6
323.1E-6,138.8E-6
323.2E-6,137.4E-6
323.2E-6,136.1E-6
323.3E-6,134.8E-6
323.4E-6,133.5E-6
323.5E-6,132.3E-6
323.5E-6,131.1E-6
323.6E-6,130.0E-6
323.7E-6,128.9E-6
323.8E-6,127.8E-6
323.9E-6,126.7E-6
323.9E-6,125.6E-6
324.0E-6,124.6E-6
324.1E-6,123.6E-6
324.2E-6,122.7E-6
324.2E-6,121.7E-6
324.3E-6,120.8E-6
324.4E-6,119.9E-6
324.5E-6,119.0E-6
324.6E-6,118.2E-6
324.6E-6,117.3E-6
324.7E-6,116.5E-6
324.8E-6,115.7E-6
324.9E-6,115.0E-6
324.9E-6,114.2E-6
325.0E-6,113.5E-6
325.1E-6,112.7E-6
325.2E-6,112.0E-6
325.3E-6,111.3E-6
325.3E-6,110.6E-6
325.4E-6,110.0E-6
325.5E-6,109.3E-6
325.6E-6,108.7E-6
325.6E-6,108.0E-6
325.7E-6,107.4E-6
325.8E-6,106.8E-6
325.9E-6,106.2E-6
326.0E-6,105.6E-6
326.0E-6,105.0E-6
326.1E-6,104.4E-6
326.2E-6,103.9E-6
326.3E-6,103.3E-6
326.4E-6,102.8E-6
326.4E-6,102.2E-6
326.5E-6,101.7E-6
326.6E-6,101.2E-6
326.7E-6,100.7E-6
326.7E-6,100.2E-6
326.8E-6,99.75E-6
326.9E-6,99.27E-6
327.0E-6,98.81E-6
327.1E-6,98.36E-6
327.1E-6,97.91E-6
327.2E-6,97.47E-6
327.3E-6,97.04E-6
327.4E-6,96.62E-6
327.4E-6,96.21E-6
327.5E-6,95.81E-6
327.6E-6,95.41E-6
327.7E-6,95.02E-6
327.8E-6,94.64E-6
327.8E-6,94.26E-6
327.9E-6,93.89E-6
328.0E-6,93.53E-6
328.1E-6,93.18E-6
328.1E-6,92.83E-6
328.2E-6,92.49E-6
328.3E-6,92.16E-6
328.4E-6,91.84E-6
328.5E-6,91.52E-6
328.5E-6,91.20E-6
328.6E-6,90.90E-6
328.7E-6,90.60E-6
328.8E-6,90.30E-6
328.8E-6,90.01E-6
328.9E-6,89.73E-6
329.0E-6,89.46E-6
329.1E-6,89.19E-6
329.2E-6,88.92E-6
329.2E-6,88.66E-6
329.3E-6,88.41E-6
329.4E-6,88.16E-6
329.5E-6,87.92E-6
329.5E-6,87.69E-6
329.6E-6,87.45E-6
329.7E-6,87.23E-6
329.8E-6,87.01E-6
329.9E-6,86.79E-6
329.9E-6,86.58E-6
330.0E-6,86.38E-6
330.1E-6,86.18E-6
330.2E-6,85.99E-6
330.3E-6,85.80E-6
330.3E-6,85.61E-6
330.4E-6,85.43E-6
330.5E-6,85.26E-6
330.6E-6,85.09E-6
330.6E-6,84.92E-6
330.7E-6,84.76E-6
330.8E-6,84.60E-6
330.9E-6,84.45E-6
331.0E-6,84.31E-6
331.0E-6,84.16E-6
331.1E-6,84.02E-6
331.2E-6,83.89E-6
331.3E-6,83.76E-6
331.3E-6,83.64E-6
331.4E-6,83.52E-6
331.5E-6,83.40E-6
331.6E-6,83.29E-6
331.7E-6,83.18E-6
331.7E-6,83.08E-6
331.8E-6,82.98E-6
331.9E-6,82.88E-6
332.0E-6,82.79E-6
332.0E-6,82.71E-6
332.1E-6,82.62E-6
332.2E-6,82.55E-6
332.3E-6,82.47E-6
332.4E-6,82.40E-6
332.4E-6,82.34E-6
332.5E-6,82.27E-6
332.6E-6,82.21E-6
332.7E-6,82.16E-6
332.7E-6,82.11E-6
332.8E-6,82.06E-6
332.9E-6,82.02E-6
333.0E-6,81.98E-6
333.1E-6,81.95E-6
333.1E-6,81.92E-6
333.2E-6,81.89E-6
333.3E-6,81.87E-6
333.4E-6,81.85E-6
333.4E-6,81.84E-6
333.5E-6,81.83E-6
333.6E-6,81.82E-6
333.7E-6,81.82E-6
333.8E-6,81.82E-6
333.8E-6,81.82E-6
333.9E-6,81.83E-6
334.0E-6,81.84E-6
334.1E-6,81.86E-6
334.2E-6,81.88E-6
334.2E-6,81.90E-6
334.3E-6,81.93E-6
334.4E-6,81.96E-6
334.5E-6,82.00E-6
334.5E-6,82.04E-6
334.6E-6,82.08E-6
334.7E-6,82.13E-6
334.8E-6,82.18E-6
334.9E-6,82.23E-6
334.9E-6,82.29E-6
335.0E-6,82.36E-6
335.1E-6,82.42E-6
335.2E-6,82.49E-6
335.2E-6,82.57E-6
335.3E-6,82.65E-6
335.4E-6,82.73E-6
335.5E-6,82.82E-6
335.6E-6,82.91E-6
335.6E-6,83.00E-6
335.7E-6,83.10E-6
335.8E-6,83.21E-6
335.9E-6,83.31E-6
335.9E-6,83.43E-6
336.0E-6,83.54E-6
336.1E-6,83.66E-6
336.2E-6,83.79E-6
336.3E-6,83.91E-6
336.3E-6,84.05E-6
336.4E-6,84.18E-6
336.5E-6,84.33E-6
336.6E-6,84.47E-6
336.6E-6,84.62E-6
336.7E-6,84.78E-6
336.8E-6,84.93E-6
336.9E-6,85.10E-6
337.0E-6,85.27E-6
337.0E-6,85.44E-6
337.1E-6,85.62E-6
337.2E-6,85.80E-6
337.3E-6,85.98E-6
337.3E-6,86.17E-6
337.4E-6,86.37E-6
337.5E-6,86.57E-6
337.6E-6,86.77E-6
337.7E-6,86.98E-6
337.7E-6,87.20E-6
337.8E-6,87.42E-6
337.9E-6,87.64E-6
338.0E-6,87.87E-6
338.1E-6,88.11E-6
338.1E-6,88.35E-6
338.2E-6,88.59E-6
338.3E-6,88.85E-6
338.4E-6,89.10E-6
338.4E-6,89.36E-6
338.5E-6,89.63E-6
338.6E-6,89.90E-6
338.7E-6,90.18E-6
338.8E-6,90.46E-6
338.8E-6,90.75E-6
338.9E-6,91.04E-6
339.0E-6,91.34E-6
339.1E-6,91.65E-6
339.1E-6,91.96E-6
339.2E-6,92.28E-6
339.3E-6,92.60E-6
339.4E-6,92.93E-6
339.5E-6,93.27E-6
339.5E-6,93.61E-6
339.6E-6,93.96E-6
339.7E-6,94.32E-6
339.8E-6,94.68E-6
339.8E-6,95.05E-6
339.9E-6,95.42E-6
340.0E-6,95.81E-6
340.1E-6,96.19E-6
340.2E-6,96.59E-6
340.2E-6,96.99E-6
340.3E-6,97.40E-6
340.4E-6,97.82E-6
340.5E-6,98.24E-6
340.5E-6,98.68E-6
340.6E-6,99.12E-6
340.7E-6,99.56E-6
340.8E-6,100.0E-6
340.9E-6,100.5E-6
340.9E-6,101.0E-6
341.0E-6,101.4E-6
341.1E-6,101.9E-6
341.2E-6,102.4E-6
341.2E-6,102.9E-6
341.3E-6,103.4E-6
341.4E-6,103.9E-6
341.5E-6,104.5E-6
341.6E-6,105.0E-6
341.6E-6,105.6E-6
341.7E-6,106.1E-6
341.8E-6,106.7E-6
341.9E-6,107.3E-6
342.0E-6,107.8E-6
342.0E-6,108.4E-6
342.1E-6,109.0E-6
342.2E-6,109.7E-6
342.3E-6,110.3E-6
342.3E-6,110.9E-6
342.4E-6,111.6E-6
342.5E-6,112.2E-6
342.6E-6,112.9E-6
342.7E-6,113.6E-6
342.7E-6,114.3E-6
342.8E-6,115.0E-6
342.9E-6,115.7E-6
343.0E-6,116.4E-6
343.0E-6,117.1E-6
343.1E-6,117.9E-6
343.2E-6,118.6E-6
343.3E-6,119.4E-6
343.4E-6,120.2E-6
343.4E-6,121.0E-6
343.5E-6,121.8E-6
343.6E-6,122.6E-6
343.7E-6,123.5E-6
343.7E-6,124.3E-6
343.8E-6,125.2E-6
343.9E-6,126.1E-6
344.0E-6,127.0E-6
344.1E-6,127.9E-6
344.1E-6,128.8E-6
344.2E-6,129.8E-6
344.3E-6,130.7E-6
344.4E-6,131.7E-6
344.4E-6,132.7E-6
344.5E-6,133.7E-6
344.6E-6,134.7E-6
344.7E-6,135.7E-6
344.8E-6,136.8E-6
344.8E-6,137.9E-6
344.9E-6,139.0E-6
345.0E-6,140.1E-6
345.1E-6,141.2E-6
345.1E-6,142.3E-6
345.2E-6,143.5E-6
345.3E-6,144.7E-6
345.4E-6,145.9E-6
345.5E-6,147.1E-6
345.5E-6,148.4E-6
345.6E-6,149.6E-6
345.7E-6,150.9E-6
345.8E-6,152.2E-6
345.9E-6,153.5E-6
345.9E-6,154.9E-6
346.0E-6,156.3E-6
346.1E-6,157.7E-6
346.2E-6,159.1E-6
346.2E-6,160.5E-6
346.3E-6,162.0E-6
346.4E-6,163.5E-6
346.5E-6,165.0E-6
346.6E-6,166.6E-6
346.6E-6,168.1E-6
346.7E-6,169.7E-6
346.8E-6,171.4E-6
346.9E-6,173.0E-6
346.9E-6,174.7E-6
347.0E-6,176.4E-6
347.1E-6,178.1E-6
347.2E-6,179.9E-6
347.3E-6,181.7E-6
347.3E-6,183.5E-6
347.4E-6,185.4E-6
347.5E-6,187.3E-6
347.6E-6,189.2E-6
347.6E-6,191.1E-6
347.7E-6,193.1E-6
347.8E-6,195.1E-6
347.9E-6,197.2E-6
348.0E-6,199.3E-6
348.0E-6,201.4E-6
348.1E-6,203.6E-6
348.2E-6,205.8E-6
348.3E-6,208.0E-6
348.3E-6,210.3E-6
348.4E-6,212.6E-6
348.5E-6,215.0E-6
348.6E-6,217.4E-6
348.7E-6,219.8E-6
348.7E-6,222.3E-6
348.8E-6,224.8E-6
348.9E-6,227.4E-6
349.0E-6,230.0E-6
349.0E-6,232.6E-6
349.1E-6,235.3E-6
349.2E-6,238.1E-6
349.3E-6,240.8E-6
349.4E-6,243.7E-6
349.4E-6,246.6E-6
349.5E-6,249.5E-6
349.6E-6,252.5E-6
349.7E-6,255.5E-6
349.8E-6,258.6E-6
349.8E-6,261.8E-6
349.9E-6,265.0E-6
350.0E-6,268.2E-6
350.1E-6,271.6E-6
350.1E-6,274.9E-6
350.2E-6,278.4E-6
350.3E-6,281.8E-6
350.4E-6,285.4E-6
350.5E-6,289.0E-6
350.5E-6,292.7E-6
350.6E-6,296.4E-6
350.7E-6,300.2E-6
350.8E-6,304.1E-6
350.8E-6,308.0E-6
350.9E-6,312.0E-6
351.0E-6,316.1E-6
351.1E-6,320.3E-6
351.2E-6,324.5E-6
351.2E-6,328.8E-6
351.3E-6,333.1E-6
351.4E-6,337.6E-6
351.5E-6,342.1E-6
351.5E-6,346.7E-6
351.6E-6,351.4E-6
351.7E-6,356.1E-6
351.8E-6,361.0E-6
351.9E-6,365.9E-6
351.9E-6,370.9E-6
352.0E-6,376.0E-6
352.1E-6,381.2E-6
352.2E-6,386.5E-6
352.2E-6,391.8E-6
352.3E-6,397.3E-6
352.4E-6,402.9E-6
352.5E-6,408.5E-6
352.6E-6,414.3E-6
352.6E-6,420.1E-6
352.7E-6,426.1E-6
352.8E-6,432.2E-6
352.9E-6,438.3E-6
352.9E-6,444.6E-6
353.0E-6,451.0E-6
353.1E-6,457.5E-6
353.2E-6,464.1E-6
353.3E-6,470.8E-6
353.3E-6,477.7E-6
353.4E-6,484.6E-6
353.5E-6,491.7E-6
353.6E-6,498.9E-6
353.7E-6,506.3E-6
353.7E-6,513.7E-6
353.8E-6,521.3E-6
353.9E-6,529.0E-6
354.0E-6,536.9E-6
354.0E-6,544.9E-6
354.1E-6,553.0E-6
354.2E-6,561.3E-6
354.3E-6,569.7E-6
354.4E-6,578.3E-6
354.4E-6,587.0E-6
354.5E-6,595.9E-6
354.6E-6,604.9E-6
354.7E-6,614.1E-6
354.7E-6,623.5E-6
354.8E-6,633.0E-6
354.9E-6,642.6E-6
355.0E-6,652.5E-6
355.1E-6,662.5E-6
355.1E-6,672.7E-6
355.2E-6,683.1E-6
355.3E-6,693.6E-6
355.4E-6,704.3E-6
355.4E-6,715.3E-6
355.5E-6,726.4E-6
355.6E-6,737.7E-6
355.7E-6,749.2E-6
355.8E-6,760.9E-6
355.8E-6,772.8E-6
355.9E-6,784.9E-6
356.0E-6,797.3E-6
356.1E-6,809.8E-6
356.1E-6,822.6E-6
356.2E-6,835.6E-6
356.3E-6,848.8E-6
356.4E-6,862.3E-6
356.5E-6,876.0E-6
356.5E-6,889.9E-6
356.6E-6,904.1E-6
356.7E-6,918.5E-6
356.8E-6,933.2E-6
356.8E-6,948.1E-6
356.9E-6,963.4E-6
357.0E-6,978.8E-6
357.1E-6,994.6E-6
357.2E-6,1.011E-3
357.2E-6,1.027E-3
357.3E-6,1.044E-3
357.4E-6,1.060E-3
357.5E-6,1.078E-3
357.6E-6,1.095E-3
357.6E-6,1.113E-3
357.7E-6,1.131E-3
357.8E-6,1.150E-3
357.9E-6,1.168E-3
357.9E-6,1.187E-3
358.0E-6,1.207E-3
358.1E-6,1.227E-3
358.2E-6,1.247E-3
358.3E-6,1.267E-3
358.3E-6,1.288E-3
358.4E-6,1.310E-3
